countyID,year,unemployment_rate,per_capita_income,bachelors_rate,median_age,poverty_rate,black,native,asian,pac_isl,two_plus_races,hispanic,white_not_hispanic,total_pop,gdp
13121,2019,5.2,47163,52.9,35.5,,,,,,,,,,
13123,2019,4.2,27282,20.4,47.2,,,,,,,,,,
13125,2019,1.2,23541,11.6,42.7,,,,,,,,,,
13127,2019,4.7,33848,29.9,41.6,,,,,,,,,,
13129,2019,3.3,24092,14.7,38.4,,,,,,,,,,
13131,2019,4.5,22543,13.9,40.3,,,,,,,,,,
13133,2019,5.7,37818,26.9,50.2,,,,,,,,,,
13135,2019,3.9,30636,36.9,35.3,,,,,,,,,,
13137,2019,3,23046,19.3,39.7,,,,,,,,,,
13139,2019,3.5,29680,24.5,36.7,,,,,,,,,,
13141,2019,2.9,16704,8.6,45.6,,,,,,,,,,
13143,2019,3.7,25074,14.8,40.4,,,,,,,,,,
13145,2019,6.1,36273,31.4,42.9,,,,,,,,,,
13147,2019,6,23181,15.7,44.1,,,,,,,,,,
13149,2019,5.5,22714,8.7,41.9,,,,,,,,,,
13151,2019,5,29889,28.5,36.9,,,,,,,,,,
13153,2019,5.5,29462,28.3,35.4,,,,,,,,,,
13155,2019,8.9,19878,15.1,39.7,,,,,,,,,,
13157,2019,4.1,28915,22.7,38.1,,,,,,,,,,
13159,2019,5.8,22814,14.2,43,,,,,,,,,,
13161,2019,4.3,17833,10.3,36.6,,,,,,,,,,
13163,2019,4.2,19259,9.9,40,,,,,,,,,,
13165,2019,4.3,15531,7.9,44.3,,,,,,,,,,
13167,2019,10.2,21087,9.1,41.8,,,,,,,,,,
13169,2019,5.1,25854,19.6,40.4,,,,,,,,,,
13171,2019,7.5,22413,15.8,37.8,,,,,,,,,,
13173,2019,3.9,19207,16.5,35.6,,,,,,,,,,
13175,2019,5.2,21665,16.2,38.9,,,,,,,,,,
13177,2019,6.5,29348,25.4,37.2,,,,,,,,,,
13179,2019,9.4,22811,18.3,28.4,,,,,,,,,,
13181,2019,3.8,26918,15.9,47.1,,,,,,,,,,
13183,2019,10.6,22639,17.4,32.9,,,,,,,,,,
13185,2019,5.9,23348,25.3,30.5,,,,,,,,,,
13187,2019,4,27155,26.4,37,,,,,,,,,,
13189,2019,7.7,21625,14,37.7,,,,,,,,,,
13191,2019,5.4,26892,17.6,49.4,,,,,,,,,,
13193,2019,9.5,17883,8.8,40.3,,,,,,,,,,
13195,2019,7.1,24511,18.5,41.1,,,,,,,,,,
13197,2019,6.6,22541,13.4,44.6,,,,,,,,,,
13199,2019,5.7,21038,10.4,42.3,,,,,,,,,,
13201,2019,6.7,23870,14,43.5,,,,,,,,,,
13205,2019,12.3,18619,9.7,39,,,,,,,,,,
13207,2019,5.7,33290,26.8,42.9,,,,,,,,,,
13209,2019,6.3,22477,16,40,,,,,,,,,,
13211,2019,3.7,33571,20.7,44.6,,,,,,,,,,
13213,2019,5.9,21989,10.1,38.2,,,,,,,,,,
13215,2019,8.5,26097,25.8,34,,,,,,,,,,
13217,2019,6.1,25247,19.8,36.4,,,,,,,,,,
13219,2019,2.8,44336,52.3,40.4,,,,,,,,,,
13221,2019,4.1,23523,17.1,42.4,,,,,,,,,,
13223,2019,3.7,27979,22.6,36,,,,,,,,,,
13225,2019,9,24486,20.5,37.9,,,,,,,,,,
13227,2019,4.6,31965,23.1,45.4,,,,,,,,,,
13229,2019,6,22268,12.6,39.4,,,,,,,,,,
13231,2019,5.6,27639,17.1,40.4,,,,,,,,,,
13233,2019,4.6,23857,13.7,37,,,,,,,,,,
13235,2019,6,20746,13.2,43.1,,,,,,,,,,
13237,2019,4.1,31504,23.4,46.2,,,,,,,,,,
13239,2019,7,18639,7.1,47.3,,,,,,,,,,
13241,2019,4.5,28266,24.2,49.2,,,,,,,,,,
13243,2019,8.5,16691,10.3,41,,,,,,,,,,
13245,2019,8.8,22787,21.4,34.1,,,,,,,,,,
13247,2019,5.5,28320,26.3,38.1,,,,,,,,,,
13249,2019,7.3,20965,13.3,37.8,,,,,,,,,,
13251,2019,6.5,22213,15.4,41.4,,,,,,,,,,
13253,2019,5.5,29614,16.2,44.9,,,,,,,,,,
13255,2019,4.5,24582,17.8,39.2,,,,,,,,,,
13257,2019,7.2,23546,21,41.8,,,,,,,,,,
13259,2019,5.6,16705,12.2,35.4,,,,,,,,,,
13261,2019,7.1,20654,18.3,35.7,,,,,,,,,,
13263,2019,2.1,21357,12.1,50.1,,,,,,,,,,
13265,2019,5.8,21416,8.1,44.2,,,,,,,,,,
13267,2019,3.9,18319,13.2,37.3,,,,,,,,,,
13269,2019,9.9,21298,12.6,45.2,,,,,,,,,,
13271,2019,1.5,17202,8.6,41.5,,,,,,,,,,
13273,2019,7.9,20045,11.2,41.1,,,,,,,,,,
13275,2019,6.3,27454,24.7,40.4,,,,,,,,,,
13277,2019,2.2,22974,18.1,36.2,,,,,,,,,,
13279,2019,7.8,24399,16.2,36.4,,,,,,,,,,
13281,2019,4,25972,30.1,54,,,,,,,,,,
13283,2019,7,21830,12.4,40.1,,,,,,,,,,
13285,2019,5.5,23124,19,36.4,,,,,,,,,,
13287,2019,6.1,19527,11.7,40.3,,,,,,,,,,
13289,2019,5,20979,11.8,45.7,,,,,,,,,,
13291,2019,4.7,28953,22.5,54.3,,,,,,,,,,
13293,2019,6.1,21747,13.4,42.1,,,,,,,,,,
13295,2019,5.2,24247,16.6,41.4,,,,,,,,,,
13297,2019,5.1,27889,21.7,38.7,,,,,,,,,,
13299,2019,5.6,20411,15.2,39.5,,,,,,,,,,
13301,2019,4.9,23448,12.3,45.1,,,,,,,,,,
13303,2019,5.5,20303,12.3,41.5,,,,,,,,,,
13305,2019,6.4,21090,13,38.9,,,,,,,,,,
13307,2019,3.8,24102,14.7,45.1,,,,,,,,,,
13309,2019,13.9,14654,13.6,38.8,,,,,,,,,,
13311,2019,2.7,27406,22.7,46.1,,,,,,,,,,
13313,2019,4.9,23974,15.7,36,,,,,,,,,,
13315,2019,4.8,16183,12.2,39.8,,,,,,,,,,
13317,2019,1.5,24674,13.8,45.1,,,,,,,,,,
13319,2019,5.2,22141,10.9,42.6,,,,,,,,,,
13321,2019,6.3,24415,11,41.6,,,,,,,,,,
15001,2019,5.9,30542,29.4,42.7,,,,,,,,,,
15003,2019,3.8,36816,35,37.9,,,,,,,,,,
15005,2019,0,49118,24.2,57.4,,,,,,,,,,
15007,2019,3.5,33143,29.2,42.6,,,,,,,,,,
15009,2019,3.9,35241,27.2,41.2,,,,,,,,,,
16001,2019,3.4,34919,38.5,37,,,,,,,,,,
16003,2019,9,28026,21.2,55.2,,,,,,,,,,
16005,2019,5.2,25076,27.8,33.8,,,,,,,,,,
16007,2019,2.8,26378,18.9,39.6,,,,,,,,,,
16009,2019,8.5,23255,15.2,46.2,,,,,,,,,,
16011,2019,4.2,23059,21.2,33.6,,,,,,,,,,
16013,2019,1.6,33645,35.4,43.2,,,,,,,,,,
16015,2019,3.8,31975,27.1,54,,,,,,,,,,
16017,2019,3.3,27918,23.8,47.9,,,,,,,,,,
16019,2019,2.8,28671,31.3,32.9,,,,,,,,,,
16021,2019,3.4,25782,19.8,43.5,,,,,,,,,,
16023,2019,4.6,30294,16.2,45.2,,,,,,,,,,
16025,2019,0.7,30209,16.3,44.5,,,,,,,,,,
16027,2019,4.5,22232,18.7,33.6,,,,,,,,,,
16029,2019,4.1,26221,19,36.9,,,,,,,,,,
16031,2019,2.6,21687,18.6,32.9,,,,,,,,,,
16033,2019,3.9,18860,12.2,33.2,,,,,,,,,,
16035,2019,6.5,23412,17.9,50.4,,,,,,,,,,
16037,2019,3.9,23805,24.4,53,,,,,,,,,,
16039,2019,6.8,23028,18.7,32.3,,,,,,,,,,
16041,2019,0.5,24185,17.7,32.8,,,,,,,,,,
16043,2019,4.6,23577,21.7,37.6,,,,,,,,,,
16045,2019,3.2,22661,17.5,44.6,,,,,,,,,,
16047,2019,4,23607,17.2,38.7,,,,,,,,,,
16049,2019,5.3,22672,19.8,50.2,,,,,,,,,,
16051,2019,4.3,24677,24.7,31.5,,,,,,,,,,
16053,2019,2.9,21461,16.1,32.7,,,,,,,,,,
16055,2019,3.6,29948,25.2,40.2,,,,,,,,,,
16057,2019,2.9,27011,45.4,28.7,,,,,,,,,,
16059,2019,4.9,25075,22.9,52.1,,,,,,,,,,
16061,2019,5.7,24094,17.9,48.6,,,,,,,,,,
16063,2019,4,21656,10.3,35.1,,,,,,,,,,
16065,2019,6,16585,36.4,23.5,,,,,,,,,,
16067,2019,3.4,24262,14.1,35.2,,,,,,,,,,
16069,2019,3.3,29544,22.9,40.8,,,,,,,,,,
16071,2019,1.3,22120,17.1,38.6,,,,,,,,,,
16073,2019,2.9,22806,12,38.9,,,,,,,,,,
16075,2019,4.5,25768,15.7,40.4,,,,,,,,,,
16077,2019,6.3,23343,15.1,38.3,,,,,,,,,,
16079,2019,8.3,23987,11.5,47.3,,,,,,,,,,
16081,2019,3.2,31191,41,37.2,,,,,,,,,,
16083,2019,2.8,25352,20.6,34.7,,,,,,,,,,
16085,2019,0.7,33709,30.4,50.6,,,,,,,,,,
16087,2019,4.3,22650,16.3,45.4,,,,,,,,,,
17001,2019,4.1,30343,25,41.5,,,,,,,,,,
17003,2019,7.3,19519,12.9,45.3,,,,,,,,,,
17005,2019,2.7,28119,22.9,41.6,,,,,,,,,,
17007,2019,5.4,31943,23.5,38.5,,,,,,,,,,
17009,2019,3.1,23070,14.1,38.9,,,,,,,,,,
17011,2019,4.4,30255,20.6,44.4,,,,,,,,,,
17013,2019,3.2,28822,14.2,46.8,,,,,,,,,,
17015,2019,5.3,29166,19.5,48.3,,,,,,,,,,
17017,2019,6.1,26992,15.1,40,,,,,,,,,,
17019,2019,4.6,30578,45,30.1,,,,,,,,,,
17021,2019,2.9,27361,17.1,43.4,,,,,,,,,,
17023,2019,4.1,30796,19.9,42.3,,,,,,,,,,
17025,2019,4.5,26815,15,42.6,,,,,,,,,,
17027,2019,2.2,31783,22.3,40.6,,,,,,,,,,
17029,2019,5.1,28084,26,35.7,,,,,,,,,,
17031,2019,6.6,37552,38.8,36.8,,,,,,,,,,
17033,2019,4.7,26546,17.1,41.8,,,,,,,,,,
17035,2019,2.7,27812,15.4,42.5,,,,,,,,,,
17037,2019,5.5,29430,32.3,31.1,,,,,,,,,,
17039,2019,4.3,30729,21.3,43.6,,,,,,,,,,
17041,2019,3.5,28139,18.9,37.8,,,,,,,,,,
17043,2019,3.8,46272,49.4,39.3,,,,,,,,,,
17045,2019,4.5,27797,17.2,45.2,,,,,,,,,,
17047,2019,4.6,28255,13.9,43.5,,,,,,,,,,
17049,2019,2.4,31665,22.7,39.4,,,,,,,,,,
17051,2019,5.5,23194,11.3,41.9,,,,,,,,,,
17053,2019,4.4,28957,21.4,43.4,,,,,,,,,,
17055,2019,6.2,24098,16.7,42.8,,,,,,,,,,
17057,2019,5.9,27741,17.6,43.2,,,,,,,,,,
17059,2019,4.5,33377,10.9,45.6,,,,,,,,,,
17061,2019,2.3,25414,12.8,42.5,,,,,,,,,,
17063,2019,3.8,35208,22.9,37.9,,,,,,,,,,
17065,2019,3.3,27702,17,43.6,,,,,,,,,,
17067,2019,4.8,28576,21,46,,,,,,,,,,
17069,2019,12.4,28932,10.8,46.8,,,,,,,,,,
17071,2019,5.9,28950,18.3,50,,,,,,,,,,
17073,2019,4.2,30345,23.3,43.1,,,,,,,,,,
17075,2019,4.6,27574,15.9,44.4,,,,,,,,,,
17077,2019,8.3,24804,34.1,31.9,,,,,,,,,,
17079,2019,4.4,25849,16.6,43.1,,,,,,,,,,
17081,2019,7.1,26466,17.9,40.9,,,,,,,,,,
17083,2019,2.3,30182,20.3,42.9,,,,,,,,,,
17085,2019,3.7,34437,25,49.9,,,,,,,,,,
17087,2019,3.7,23140,16,43.7,,,,,,,,,,
17089,2019,4.5,36270,33.1,37.3,,,,,,,,,,
17091,2019,4.5,27984,20.8,37.7,,,,,,,,,,
17093,2019,3.5,36382,36.2,35.2,,,,,,,,,,
17095,2019,4.9,24545,18.9,42.1,,,,,,,,,,
17097,2019,4.8,45766,45.3,38.4,,,,,,,,,,
17099,2019,5.3,30277,17.8,41.9,,,,,,,,,,
17101,2019,6.1,23613,14.9,42.4,,,,,,,,,,
17103,2019,3.2,29984,18.2,43.2,,,,,,,,,,
17105,2019,4.9,27925,14.8,42,,,,,,,,,,
17107,2019,5,27546,19.9,40.1,,,,,,,,,,
17109,2019,7.7,24094,32.2,33,,,,,,,,,,
17111,2019,3.6,39006,34.4,40.2,,,,,,,,,,
17113,2019,2.9,34532,44.8,33.1,,,,,,,,,,
17115,2019,7.3,29644,22.1,41.1,,,,,,,,,,
17117,2019,5.6,28809,18.4,43.7,,,,,,,,,,
17119,2019,5.7,32427,26.8,40.2,,,,,,,,,,
17121,2019,9.3,25563,15.2,42.2,,,,,,,,,,
17123,2019,5.2,30808,18.9,46,,,,,,,,,,
17125,2019,6.1,28534,16,45.2,,,,,,,,,,
17127,2019,4,23539,13.9,43.5,,,,,,,,,,
17129,2019,4.1,37098,24,43.2,,,,,,,,,,
17131,2019,4.2,29268,17.4,44.9,,,,,,,,,,
17133,2019,2.9,42152,35,42,,,,,,,,,,
17135,2019,4.5,26609,16.7,43.3,,,,,,,,,,
17137,2019,5.5,26755,19.3,40.8,,,,,,,,,,
17139,2019,3.4,29538,18.6,40.7,,,,,,,,,,
17141,2019,5.2,31397,21.4,42.4,,,,,,,,,,
17143,2019,6.9,32041,30.6,37.5,,,,,,,,,,
17145,2019,5.3,26035,12.5,42.2,,,,,,,,,,
17147,2019,4.5,33468,28.6,42.9,,,,,,,,,,
17149,2019,5.3,26157,17.8,42,,,,,,,,,,
17151,2019,17.3,22065,13.1,52.5,,,,,,,,,,
17153,2019,9,21605,12.5,44,,,,,,,,,,
17155,2019,2.3,34438,16.6,48.1,,,,,,,,,,
17157,2019,4.6,26558,13.3,41.6,,,,,,,,,,
17159,2019,6,26358,21,42,,,,,,,,,,
17161,2019,5.3,29756,23.5,40.1,,,,,,,,,,
17163,2019,6.1,30807,28,38.6,,,,,,,,,,
17165,2019,6.9,25342,19.2,42.2,,,,,,,,,,
17167,2019,5.4,35509,34.5,40.3,,,,,,,,,,
17169,2019,6.1,24831,20.4,46.3,,,,,,,,,,
17171,2019,5.7,27052,15.8,44.6,,,,,,,,,,
17173,2019,3.6,27029,16.8,45.1,,,,,,,,,,
17175,2019,2.4,30018,17,45.1,,,,,,,,,,
17177,2019,6.6,27911,19.6,45.3,,,,,,,,,,
17179,2019,4.2,33507,26.3,41,,,,,,,,,,
17181,2019,6.2,25879,21.7,43.7,,,,,,,,,,
17183,2019,6.4,25307,14.7,40.4,,,,,,,,,,
17185,2019,2.6,27781,18.2,43.8,,,,,,,,,,
17187,2019,7.6,25730,22.8,39.8,,,,,,,,,,
17189,2019,4.3,32838,20.9,43.9,,,,,,,,,,
17191,2019,2.6,26313,15.4,43.4,,,,,,,,,,
17193,2019,6.7,26746,15.5,44.3,,,,,,,,,,
17195,2019,3.9,29856,18.2,43.4,,,,,,,,,,
17197,2019,4.3,36524,34.3,37.9,,,,,,,,,,
17199,2019,5.2,28375,24.3,41.2,,,,,,,,,,
17201,2019,7.5,29278,22.9,39.7,,,,,,,,,,
17203,2019,3.6,37170,33.2,40.5,,,,,,,,,,
18001,2019,2.8,23316,15.5,33.5,,,,,,,,,,
18003,2019,4.5,29160,28.5,35.9,,,,,,,,,,
18005,2019,4,31774,33.5,37.8,,,,,,,,,,
18007,2019,3.1,25187,16.1,40.5,,,,,,,,,,
18009,2019,5.4,24302,13.5,44,,,,,,,,,,
18011,2019,2,48295,49.3,38.1,,,,,,,,,,
18013,2019,4.9,34372,28.9,50,,,,,,,,,,
18015,2019,2.1,29366,16.7,42.9,,,,,,,,,,
18017,2019,4.6,24948,13.3,40.8,,,,,,,,,,
18019,2019,4.8,29062,21.2,39.1,,,,,,,,,,
18021,2019,4.3,26257,17,41.5,,,,,,,,,,
18023,2019,3.4,24489,16.3,37.8,,,,,,,,,,
18025,2019,3.8,22443,10.3,43,,,,,,,,,,
18027,2019,2.9,23848,13.2,34.4,,,,,,,,,,
18029,2019,3,30800,22.9,42.5,,,,,,,,,,
18031,2019,3.2,27006,20.6,39.2,,,,,,,,,,
18033,2019,2.9,29073,18,39.1,,,,,,,,,,
18035,2019,5.4,25107,23.7,35.6,,,,,,,,,,
18037,2019,1.9,30366,23.7,40.3,,,,,,,,,,
18039,2019,3.9,26150,19.8,35.6,,,,,,,,,,
18041,2019,4.2,24015,13.3,42.8,,,,,,,,,,
18043,2019,3.6,33478,29.6,39.8,,,,,,,,,,
18045,2019,3.6,28058,14.9,43.4,,,,,,,,,,
18047,2019,2.5,29166,21.1,42.2,,,,,,,,,,
18049,2019,4.5,26427,15.8,41.3,,,,,,,,,,
18051,2019,2.6,28076,18,40.3,,,,,,,,,,
18053,2019,6.5,23046,17.9,40.3,,,,,,,,,,
18055,2019,4.5,25453,14.9,43.1,,,,,,,,,,
18057,2019,2.4,49287,59.3,37.1,,,,,,,,,,
18059,2019,1.8,34119,30.8,39.8,,,,,,,,,,
18061,2019,4.5,28119,18.7,42.3,,,,,,,,,,
18063,2019,3.4,36569,37,37.7,,,,,,,,,,
18065,2019,4.9,24687,16.4,42.1,,,,,,,,,,
18067,2019,4.8,28129,21.6,41.7,,,,,,,,,,
18069,2019,2.2,26502,20.1,40.7,,,,,,,,,,
18071,2019,4.2,25840,16.7,38.5,,,,,,,,,,
18073,2019,3.2,28240,14.3,40.3,,,,,,,,,,
18075,2019,3.2,23443,11.4,39.7,,,,,,,,,,
18077,2019,3.6,27152,17.9,40.8,,,,,,,,,,
18079,2019,2.3,26017,12,39.8,,,,,,,,,,
18081,2019,3.2,34408,32.7,37.5,,,,,,,,,,
18083,2019,3.5,26041,16.9,37.9,,,,,,,,,,
18085,2019,3.1,29786,23.3,38.5,,,,,,,,,,
18087,2019,1.3,24549,10.5,31.1,,,,,,,,,,
18089,2019,6.5,28923,22.6,39.1,,,,,,,,,,
18091,2019,6,27264,18,40.3,,,,,,,,,,
18093,2019,3.8,26603,15.8,43.1,,,,,,,,,,
18095,2019,5.3,25557,18.4,40.4,,,,,,,,,,
18097,2019,5.7,28566,30.9,34.3,,,,,,,,,,
18099,2019,4.6,25761,19.7,40,,,,,,,,,,
18101,2019,1.9,26758,13.7,42.7,,,,,,,,,,
18103,2019,4.5,24028,13,40.1,,,,,,,,,,
18105,2019,4.6,28514,45.7,29.6,,,,,,,,,,
18107,2019,3.3,27162,18.2,40.2,,,,,,,,,,
18109,2019,4.5,30721,17.3,41.5,,,,,,,,,,
18111,2019,8,26007,11.9,43.1,,,,,,,,,,
18113,2019,2.9,26832,13.7,38.7,,,,,,,,,,
18115,2019,1.9,30517,14.7,47.4,,,,,,,,,,
18117,2019,3.6,24080,10.9,42.4,,,,,,,,,,
18119,2019,4.8,25209,13.1,45.2,,,,,,,,,,
18121,2019,5.4,23574,12,43.2,,,,,,,,,,
18123,2019,2.8,25707,16.1,42,,,,,,,,,,
18125,2019,4,25624,14.1,43.7,,,,,,,,,,
18127,2019,4,34595,28.4,39.5,,,,,,,,,,
18129,2019,3.9,32091,21.9,42.6,,,,,,,,,,
18131,2019,7,24992,12.8,41.6,,,,,,,,,,
18133,2019,3,26120,16.8,37.9,,,,,,,,,,
18135,2019,5.1,24964,14.3,42.6,,,,,,,,,,
18137,2019,4.4,28312,18,40.7,,,,,,,,,,
18139,2019,4.4,26301,13.9,41.7,,,,,,,,,,
18141,2019,4.2,28215,29.6,36.6,,,,,,,,,,
18143,2019,4.8,23646,12,41.5,,,,,,,,,,
18145,2019,3.4,29583,18.7,40.8,,,,,,,,,,
18147,2019,2.1,31287,15.2,44,,,,,,,,,,
18149,2019,4.7,24673,11.9,41.5,,,,,,,,,,
18151,2019,2.6,29949,21.8,43.7,,,,,,,,,,
18153,2019,4.3,24356,12.1,41,,,,,,,,,,
18155,2019,5.5,24944,10.9,40.5,,,,,,,,,,
18157,2019,3.8,27451,38.7,28.2,,,,,,,,,,
18159,2019,3.2,31025,24.7,45.1,,,,,,,,,,
18161,2019,1.3,25661,18.5,43.5,,,,,,,,,,
18163,2019,4.6,29638,27,38.3,,,,,,,,,,
18165,2019,5.5,26493,14.2,42.9,,,,,,,,,,
18167,2019,6.3,25113,25.1,36.2,,,,,,,,,,
18169,2019,4.7,27149,18.1,42.3,,,,,,,,,,
18171,2019,4,31104,19.4,44.4,,,,,,,,,,
18173,2019,2.9,37466,30.3,41.2,,,,,,,,,,
18175,2019,5,25015,13.4,41.6,,,,,,,,,,
18177,2019,4.8,26510,18.2,40.6,,,,,,,,,,
18179,2019,2.9,28663,18.2,40.3,,,,,,,,,,
18181,2019,3.5,27461,16.4,42,,,,,,,,,,
18183,2019,3.7,31843,20.7,41.8,,,,,,,,,,
19001,2019,2.8,30822,18.5,45.4,,,,,,,,,,
19003,2019,4.3,28440,15.6,47.3,,,,,,,,,,
19005,2019,3.1,27892,17.8,44.4,,,,,,,,,,
19007,2019,6.8,26012,16.3,45.7,,,,,,,,,,
19009,2019,1.7,30344,17.1,48.1,,,,,,,,,,
19011,2019,2.8,33301,22.1,42.6,,,,,,,,,,
19013,2019,3.7,30563,29.1,35.2,,,,,,,,,,
19015,2019,2.4,32889,25.3,41.8,,,,,,,,,,
19017,2019,2.2,32814,30.7,39.8,,,,,,,,,,
19019,2019,1.7,33373,21.5,39.1,,,,,,,,,,
19021,2019,5.1,26526,19.7,35,,,,,,,,,,
19023,2019,2.6,30036,17.3,43.9,,,,,,,,,,
19025,2019,2.3,28434,18.7,44.6,,,,,,,,,,
19027,2019,2.1,31648,22.4,42,,,,,,,,,,
19029,2019,2.1,28302,20.1,44.9,,,,,,,,,,
19031,2019,3,32268,22.2,42.7,,,,,,,,,,
19033,2019,3.9,32757,23.6,44.3,,,,,,,,,,
19035,2019,3.4,32999,22.2,46.3,,,,,,,,,,
19037,2019,1.5,31095,17.2,44.5,,,,,,,,,,
19039,2019,2.1,27416,16,40.5,,,,,,,,,,
19041,2019,4.5,28747,22.7,42.9,,,,,,,,,,
19043,2019,1.9,28294,17.7,47.3,,,,,,,,,,
19045,2019,4.4,28483,17.9,42.2,,,,,,,,,,
19047,2019,5.9,29196,14.3,38.7,,,,,,,,,,
19049,2019,2.1,45090,50.4,35.4,,,,,,,,,,
19051,2019,3.5,29387,19.5,36.8,,,,,,,,,,
19053,2019,3.8,22875,25,36.4,,,,,,,,,,
19055,2019,1.5,32112,16.6,43.8,,,,,,,,,,
19057,2019,4.7,29941,20.1,42.9,,,,,,,,,,
19059,2019,1.6,39052,33.6,48.4,,,,,,,,,,
19061,2019,3.2,32905,30.8,38.6,,,,,,,,,,
19063,2019,2.7,28651,18.8,42.9,,,,,,,,,,
19065,2019,2.5,28643,18.3,43.8,,,,,,,,,,
19067,2019,2.5,29622,19.8,44.1,,,,,,,,,,
19069,2019,3.5,29546,18,42.7,,,,,,,,,,
19071,2019,3.5,29261,18.9,46.2,,,,,,,,,,
19073,2019,4.5,28451,18.7,44.5,,,,,,,,,,
19075,2019,1.8,36231,27.9,42.6,,,,,,,,,,
19077,2019,3,31128,19.8,45.5,,,,,,,,,,
19079,2019,2.4,30127,24.3,42.6,,,,,,,,,,
19081,2019,1.7,30309,23.8,44.2,,,,,,,,,,
19083,2019,1.7,28770,20.8,44.7,,,,,,,,,,
19085,2019,1.6,32443,19.5,44,,,,,,,,,,
19087,2019,4.8,26408,19.6,39.7,,,,,,,,,,
19089,2019,1.8,29032,15.8,41.5,,,,,,,,,,
19091,2019,3.8,30480,21.2,42.9,,,,,,,,,,
19093,2019,1.8,33789,18.6,43.7,,,,,,,,,,
19095,2019,1.6,33755,18.8,41.7,,,,,,,,,,
19097,2019,3.1,29660,19.2,44.3,,,,,,,,,,
19099,2019,3.1,28604,18.8,42.1,,,,,,,,,,
19101,2019,6.9,28611,31.5,42.9,,,,,,,,,,
19103,2019,3,35108,52.8,30.3,,,,,,,,,,
19105,2019,2.9,29453,19.5,43.1,,,,,,,,,,
19107,2019,4.7,29957,18.3,43.7,,,,,,,,,,
19109,2019,2.9,31225,17.5,45.5,,,,,,,,,,
19111,2019,6.2,26710,16.4,43.1,,,,,,,,,,
19113,2019,3.5,34545,33.1,37.7,,,,,,,,,,
19115,2019,3.6,29021,14.9,41.9,,,,,,,,,,
19117,2019,2.9,31069,17,44.2,,,,,,,,,,
19119,2019,1.4,29124,20.7,38,,,,,,,,,,
19121,2019,2.8,35470,24.5,40.7,,,,,,,,,,
19123,2019,3.5,28174,22,39.3,,,,,,,,,,
19125,2019,2.1,30644,28.8,39.4,,,,,,,,,,
19127,2019,4.2,27196,18.8,38.7,,,,,,,,,,
19129,2019,3.5,34850,24.1,42.5,,,,,,,,,,
19131,2019,1.7,29676,19,43.6,,,,,,,,,,
19133,2019,3.2,29591,15.3,46,,,,,,,,,,
19135,2019,3.6,28999,17.4,43,,,,,,,,,,
19137,2019,3.9,29781,18.5,44.2,,,,,,,,,,
19139,2019,2.7,29511,21.5,38.1,,,,,,,,,,
19141,2019,1.5,30564,18.8,41.9,,,,,,,,,,
19143,2019,2.8,30955,17.9,44,,,,,,,,,,
19145,2019,4.4,27390,20.2,44.1,,,,,,,,,,
19147,2019,1.6,28445,25.5,41.4,,,,,,,,,,
19149,2019,1.4,33982,23.2,40,,,,,,,,,,
19151,2019,2.5,30013,15,47.6,,,,,,,,,,
19153,2019,3.7,35433,36.7,35.5,,,,,,,,,,
19155,2019,3.3,30318,21.5,39.7,,,,,,,,,,
19157,2019,4.2,31827,26.1,40.5,,,,,,,,,,
19159,2019,4.1,28756,21.4,44,,,,,,,,,,
19161,2019,2.7,32274,20,46.1,,,,,,,,,,
19163,2019,3.4,33643,31.8,38.3,,,,,,,,,,
19165,2019,1.8,32703,22.2,46.4,,,,,,,,,,
19167,2019,2.6,29360,29.1,33.4,,,,,,,,,,
19169,2019,3.5,29539,51.6,26.6,,,,,,,,,,
19171,2019,3.3,28585,15.8,42.6,,,,,,,,,,
19173,2019,3.4,29778,14.5,42.3,,,,,,,,,,
19175,2019,4,27750,18,40.3,,,,,,,,,,
19177,2019,4.7,27252,14.4,45.4,,,,,,,,,,
19179,2019,5.6,26424,18.8,39.6,,,,,,,,,,
19181,2019,2.5,36496,31.9,38.3,,,,,,,,,,
19183,2019,3.1,30547,21.8,40.3,,,,,,,,,,
19185,2019,1.6,25628,12.7,43.2,,,,,,,,,,
19187,2019,3.5,26498,19.9,39,,,,,,,,,,
19189,2019,2.7,28342,21.8,41.8,,,,,,,,,,
19191,2019,1.7,32075,30.6,41.5,,,,,,,,,,
19193,2019,4.1,28688,23.1,35.8,,,,,,,,,,
19195,2019,4.5,31949,17.5,43.9,,,,,,,,,,
19197,2019,3.1,29622,17.2,43.5,,,,,,,,,,
20001,2019,4.6,23734,20.3,41.9,,,,,,,,,,
20003,2019,3.2,24309,18.1,40.8,,,,,,,,,,
20005,2019,2.7,24237,22,36.6,,,,,,,,,,
20007,2019,2.5,27648,20.7,43.6,,,,,,,,,,
20009,2019,3,27495,20.9,39.9,,,,,,,,,,
20011,2019,2.6,23102,21.7,39.1,,,,,,,,,,
20013,2019,3.4,25208,21.2,42.1,,,,,,,,,,
20015,2019,3.4,29986,29.8,38.6,,,,,,,,,,
20017,2019,2.9,23055,25.5,44.8,,,,,,,,,,
20019,2019,6.3,22962,15.9,47.9,,,,,,,,,,
20021,2019,4.1,22615,19.6,41.3,,,,,,,,,,
20023,2019,2.2,29041,28.9,45.6,,,,,,,,,,
20025,2019,1.6,28227,26.1,45.3,,,,,,,,,,
20027,2019,3.1,29235,26.7,42.5,,,,,,,,,,
20029,2019,3.3,27279,24,40.8,,,,,,,,,,
