objectid,state_cnty_fips,state_name,cnty_name, foresland_acres , forest land sq miles ,size,% forest land,,,,,
1714,27101,Minnesota,Murray,"3,915",6,720,1%,,,,,
1715,27103,Minnesota,Nicollet,"16,944",25,467,5%,,,,,
1716,27105,Minnesota,Nobles,-1,0,722,0%,,,,,
1717,27107,Minnesota,Norman,"18,721",28,877,3%,,,,,
1718,27109,Minnesota,Olmsted,"57,373",86,655,13%,,,,,
1719,27111,Minnesota,Otter Tail,"207,753",312,2225,14%,,,,,
1720,27113,Minnesota,Pennington,"37,710",57,618,9%,,,,,
1721,27115,Minnesota,Pine,"558,148",837,1435,58%,,,,,
1722,29149,Missouri,Oregon,"336,517",505,792,64%,,,,,
1723,29151,Missouri,Osage,"161,857",243,613,40%,,,,,
1724,29153,Missouri,Ozark,"282,675",424,755,56%,,,,,
1725,29155,Missouri,Pemiscot,"2,119",3,512,1%,,,,,
1726,29157,Missouri,Perry,"89,982",135,484,28%,,,,,
1727,29159,Missouri,Pettis,"52,988",79,686,12%,,,,,
1728,29161,Missouri,Phelps,"273,244",410,674,61%,,,,,
1729,29163,Missouri,Pike,"130,843",196,685,29%,,,,,
1730,29165,Missouri,Platte,"49,787",75,427,17%,,,,,
1731,29167,Missouri,Polk,"128,567",193,643,30%,,,,,
1732,20057,Kansas,Ford,"4,968",7,1099,1%,,,,,
1733,20059,Kansas,Franklin,"42,556",64,577,11%,,,,,
1734,20061,Kansas,Geary,"48,198",72,404,18%,,,,,
1735,31095,Nebraska,Jefferson,"10,697",16,576,3%,,,,,
1736,31097,Nebraska,Johnson,"13,394",20,377,5%,,,,,
1737,31099,Nebraska,Kearney,"1,910",3,516,1%,,,,,
1738,31101,Nebraska,Keith,"18,759",28,1110,3%,,,,,
1739,31103,Nebraska,Keya Paha,"50,842",76,774,10%,,,,,
1740,20181,Kansas,Sherman,-1,0,1056,0%,,,,,
1741,20183,Kansas,Smith,"9,512",14,897,2%,,,,,
1742,48065,Texas,Carson,-1,0,924,0%,,,,,
1743,48067,Texas,Cass,"420,107",630,960,66%,,,,,
1744,48069,Texas,Castro,-1,0,899,0%,,,,,
1745,48071,Texas,Chambers,"37,993",57,869,7%,,,,,
1746,48073,Texas,Cherokee,"403,815",606,1062,57%,,,,,
1747,48075,Texas,Childress,-1,0,714,0%,,,,,
1748,48077,Texas,Clay,-1,0,1116,0%,,,,,
1749,48079,Texas,Cochran,-1,0,775,0%,,,,,
1750,48081,Texas,Coke,-1,0,928,0%,,,,,
1751,48083,Texas,Coleman,-1,0,1282,0%,,,,,
1752,48085,Texas,Collin,-1,0,886,0%,,,,,
1753,46043,South Dakota,Douglas,-1,0,434,0%,,,,,
1754,46045,South Dakota,Edmunds,"5,729",9,1151,1%,,,,,
1755,46047,South Dakota,Fall River,"102,701",154,1749,9%,,,,,
1756,46049,South Dakota,Faulk,"4,462",7,1006,1%,,,,,
1757,46051,South Dakota,Grant,"5,165",8,688,1%,,,,,
1758,46053,South Dakota,Gregory,"64,668",97,1054,9%,,,,,
1759,46055,South Dakota,Haakon,"11,711",18,1827,1%,,,,,
1760,46057,South Dakota,Hamlin,"1,910",3,538,1%,,,,,
1761,46059,South Dakota,Hand,"3,145",5,1440,0%,,,,,
1762,48235,Texas,Irion,-1,0,1052,0%,,,,,
1763,48237,Texas,Jack,-1,0,920,0%,,,,,
1764,48239,Texas,Jackson,-1,0,857,0%,,,,,
1765,48241,Texas,Jasper,"547,956",822,970,85%,,,,,
1766,48243,Texas,Jeff Davis,-1,0,2265,0%,,,,,
1767,48245,Texas,Jefferson,"72,605",109,1111,10%,,,,,
1768,48247,Texas,Jim Hogg,-1,0,1136,0%,,,,,
1769,48249,Texas,Jim Wells,-1,0,868,0%,,,,,
1770,48251,Texas,Johnson,-1,0,734,0%,,,,,
1771,35028,New Mexico,Los Alamos,-1,0,109,0%,,,,,
1772,42123,Pennsylvania,Warren,"469,854",705,898,78%,,,,,
1773,42125,Pennsylvania,Washington,"268,441",403,861,47%,,,,,
1774,42127,Pennsylvania,Wayne,"343,608",515,751,69%,,,,,
1775,42129,Pennsylvania,Westmoreland,"386,333",579,1036,56%,,,,,
1776,42131,Pennsylvania,Wyoming,"188,318",282,405,70%,,,,,
1777,42133,Pennsylvania,York,"116,164",174,910,19%,,,,,
1778,44001,Rhode Island,Bristol,"8,226",12,45,27%,,,,,
1779,44003,Rhode Island,Kent,"49,302",74,188,39%,,,,,
1780,44005,Rhode Island,Newport,"15,735",24,314,8%,,,,,
1781,44007,Rhode Island,Providence,"168,898",253,436,58%,,,,,
1782,44009,Rhode Island,Washington,"126,212",189,563,34%,,,,,
1783,45001,South Carolina,Abbeville,"258,514",388,511,76%,,,,,
1784,45003,South Carolina,Aiken,"429,724",645,1081,60%,,,,,
1785,45005,South Carolina,Allendale,"188,801",283,413,69%,,,,,
1786,45007,South Carolina,Anderson,"187,835",282,757,37%,,,,,
1787,45009,South Carolina,Bamberg,"194,802",292,395,74%,,,,,
1788,45011,South Carolina,Barnwell,"295,691",444,557,80%,,,,,
1789,45013,South Carolina,Beaufort,"126,795",190,923,21%,,,,,
1790,45015,South Carolina,Berkeley,"560,864",841,1229,68%,,,,,
1791,45017,South Carolina,Calhoun,"170,721",256,392,65%,,,,,
1792,45019,South Carolina,Charleston,"290,051",435,1357,32%,,,,,
1793,45021,South Carolina,Cherokee,"184,719",277,397,70%,,,,,
1794,45023,South Carolina,Chester,"308,506",463,586,79%,,,,,
1795,45025,South Carolina,Chesterfield,"372,982",559,806,69%,,,,,
1796,45027,South Carolina,Clarendon,"227,130",341,696,49%,,,,,
1797,45029,South Carolina,Colleton,"495,764",744,1132,66%,,,,,
1798,45031,South Carolina,Darlington,"159,574",239,568,42%,,,,,
1799,45033,South Carolina,Dillon,"144,098",216,407,53%,,,,,
1800,45035,South Carolina,Dorchester,"258,920",388,577,67%,,,,,
1801,45037,South Carolina,Edgefield,"234,060",351,507,69%,,,,,
1802,45039,South Carolina,Fairfield,"398,751",598,710,84%,,,,,
1803,48429,Texas,Stephens,-1,0,922,0%,,,,,
1804,48431,Texas,Sterling,-1,0,924,0%,,,,,
1805,48433,Texas,Stonewall,-1,0,920,0%,,,,,
1806,48435,Texas,Sutton,-1,0,1455,0%,,,,,
1807,48437,Texas,Swisher,-1,0,901,0%,,,,,
1808,48207,Texas,Haskell,-1,0,910,0%,,,,,
1809,35029,New Mexico,Luna,-1,0,2966,0%,,,,,
1810,36001,New York,Albany,"198,429",298,533,56%,,,,,
1811,36003,New York,Allegany,"426,311",639,1034,62%,,,,,
1812,36005,New York,Bronx,"11,798",18,57,31%,,,,,
1813,36007,New York,Broome,"274,650",412,716,58%,,,,,
1814,36009,New York,Cattaraugus,"619,154",929,1322,70%,,,,,
1815,36011,New York,Cayuga,"188,146",282,779,36%,,,,,
1816,36013,New York,Chautauqua,"353,955",531,1500,35%,,,,,
1817,36015,New York,Chemung,"140,123",210,411,51%,,,,,
1818,36017,New York,Chenango,"424,323",636,899,71%,,,,,
1819,36019,New York,Clinton,"504,341",757,1118,68%,,,,,
1820,36021,New York,Columbia,"203,710",306,648,47%,,,,,
1821,36023,New York,Cortland,"228,717",343,502,68%,,,,,
1822,36025,New York,Delaware,"718,997","1,078",1468,73%,,,,,
1823,36027,New York,Dutchess,"281,763",423,825,51%,,,,,
1824,36029,New York,Erie,"235,070",353,1227,29%,,,,,
1825,36031,New York,Essex,"1,045,722","1,569",1917,82%,,,,,
1826,36033,New York,Franklin,"863,989","1,296",1698,76%,,,,,
1827,39127,Ohio,Perry,"150,989",226,413,55%,,,,,
1828,39129,Ohio,Pickaway,"15,029",23,507,4%,,,,,
1829,39131,Ohio,Pike,"168,704",253,444,57%,,,,,
1830,39133,Ohio,Portage,"104,818",157,507,31%,,,,,
1831,48305,Texas,Lynn,-1,0,894,0%,,,,,
1832,48307,Texas,McCulloch,-1,0,1073,0%,,,,,
1833,48309,Texas,McLennan,-1,0,1060,0%,,,,,
1834,48311,Texas,McMullen,-1,0,1143,0%,,,,,
1835,48313,Texas,Madison,"63,995",96,472,20%,,,,,
1836,48315,Texas,Marion,"219,047",329,420,78%,,,,,
1837,48317,Texas,Martin,-1,0,916,0%,,,,,
1838,48319,Texas,Mason,-1,0,932,0%,,,,,
1839,48321,Texas,Matagorda,-1,0,1612,0%,,,,,
1840,48323,Texas,Maverick,-1,0,1292,0%,,,,,
1841,48325,Texas,Medina,-1,0,1335,0%,,,,,
1842,48327,Texas,Menard,-1,0,902,0%,,,,,
1843,37065,North Carolina,Edgecombe,"172,416",259,507,51%,,,,,
1844,37067,North Carolina,Forsyth,"110,914",166,413,40%,,,,,
1845,37069,North Carolina,Franklin,"199,503",299,494,61%,,,,,
1846,48129,Texas,Donley,-1,0,933,0%,,,,,
1847,48131,Texas,Duval,-1,0,1796,0%,,,,,
1848,48133,Texas,Eastland,-1,0,932,0%,,,,,
1849,48135,Texas,Ector,-1,0,902,0%,,,,,
1850,48137,Texas,Edwards,-1,0,2120,0%,,,,,
1851,48139,Texas,Ellis,-1,0,952,0%,,,,,
1852,48141,Texas,El Paso,-1,0,1015,0%,,,,,
1853,48143,Texas,Erath,-1,0,1090,0%,,,,,
1854,48507,Texas,Zavala,-1,0,1302,0%,,,,,
1855,49001,Utah,Beaver,"767,036","1,151",2592,44%,,,,,
1856,49003,Utah,Box Elder,"336,639",505,6729,8%,,,,,
1857,49005,Utah,Cache,"302,954",454,1173,39%,,,,,
1858,49007,Utah,Carbon,"506,349",760,1485,51%,,,,,
1859,49009,Utah,Daggett,"322,727",484,723,67%,,,,,
1860,49011,Utah,Davis,"18,284",27,634,4%,,,,,
1861,49013,Utah,Duchesne,"1,137,050","1,706",3256,52%,,,,,
1862,49015,Utah,Emery,"647,078",971,4462,22%,,,,,
1863,49017,Utah,Garfield,"1,598,290","2,397",5209,46%,,,,,
1864,49019,Utah,Grand,"967,583","1,451",3694,39%,,,,,
1865,49021,Utah,Iron,"887,756","1,332",3302,40%,,,,,
1866,49023,Utah,Juab,"474,250",711,3406,21%,,,,,
1867,49025,Utah,Kane,"1,353,558","2,030",4109,49%,,,,,
1868,49027,Utah,Millard,"652,755",979,6829,14%,,,,,
1869,49029,Utah,Morgan,"188,965",283,611,46%,,,,,
1870,49031,Utah,Piute,"229,707",345,766,45%,,,,,
1871,49033,Utah,Rich,"97,512",146,1086,13%,,,,,
1872,49035,Utah,Salt Lake,"165,630",248,808,31%,,,,,
1873,49037,Utah,San Juan,"1,648,793","2,473",7934,31%,,,,,
1874,49039,Utah,Sanpete,"535,775",804,1603,50%,,,,,
1875,49041,Utah,Sevier,"646,799",970,1918,51%,,,,,
1876,49043,Utah,Summit,"716,062","1,074",1882,57%,,,,,
1877,49045,Utah,Tooele,"462,428",694,7288,10%,,,,,
1878,49047,Utah,Uintah,"1,007,504","1,511",4499,34%,,,,,
1879,49049,Utah,Utah,"669,299","1,004",2141,47%,,,,,
1880,49051,Utah,Wasatch,"509,025",764,1209,63%,,,,,
1881,49053,Utah,Washington,"770,480","1,156",2430,48%,,,,,
1882,49055,Utah,Wayne,"282,211",423,2467,17%,,,,,
1883,49057,Utah,Weber,"126,196",189,659,29%,,,,,
1884,50001,Vermont,Addison,"292,036",438,808,54%,,,,,
1885,50003,Vermont,Bennington,"353,203",530,678,78%,,,,,
1886,39121,Ohio,Noble,"158,079",237,405,59%,,,,,
1887,39125,Ohio,Paulding,"19,743",30,419,7%,,,,,
1888,39135,Ohio,Preble,"55,642",83,426,20%,,,,,
1889,39137,Ohio,Putnam,"6,234",9,484,2%,,,,,
1890,39139,Ohio,Richland,"70,047",105,500,21%,,,,,
1891,39141,Ohio,Ross,"199,679",300,693,43%,,,,,
1892,39143,Ohio,Sandusky,"9,419",14,418,3%,,,,,
1893,39145,Ohio,Scioto,"290,275",435,616,71%,,,,,
1894,39147,Ohio,Seneca,"30,371",46,552,8%,,,,,
1895,37071,North Carolina,Gaston,"104,353",157,364,43%,,,,,
1896,37073,North Carolina,Gates,"138,305",207,346,60%,,,,,
1897,37075,North Carolina,Graham,"164,764",247,302,82%,,,,,
1898,37077,North Carolina,Granville,"226,797",340,537,63%,,,,,
1899,37079,North Carolina,Greene,"62,483",94,266,35%,,,,,
1900,37081,North Carolina,Guilford,"177,796",267,658,41%,,,,,
1901,37083,North Carolina,Halifax,"289,335",434,731,59%,,,,,
1902,37085,North Carolina,Harnett,"215,405",323,601,54%,,,,,
1903,37087,North Carolina,Haywood,"282,078",423,555,76%,,,,,
1904,37089,North Carolina,Henderson,"163,553",245,375,65%,,,,,
1905,37091,North Carolina,Hertford,"159,913",240,361,66%,,,,,
1906,37093,North Carolina,Hoke,"172,995",259,392,66%,,,,,
1907,37095,North Carolina,Hyde,"247,914",372,1424,26%,,,,,
1908,37097,North Carolina,Iredell,"118,645",178,593,30%,,,,,
1909,37099,North Carolina,Jackson,"269,790",405,494,82%,,,,,
1910,37101,North Carolina,Johnston,"233,989",351,796,44%,,,,,
1911,37103,North Carolina,Jones,"225,014",338,475,71%,,,,,
1912,37105,North Carolina,Lee,"95,507",143,259,55%,,,,,
1913,37107,North Carolina,Lenoir,"136,855",205,402,51%,,,,,
1914,37109,North Carolina,Lincoln,"78,012",117,307,38%,,,,,
1915,37111,North Carolina,McDowell,"232,348",349,446,78%,,,,,
1916,37113,North Carolina,Macon,"278,467",418,519,80%,,,,,
1917,37115,North Carolina,Madison,"223,172",335,452,74%,,,,,
1918,37117,North Carolina,Martin,"219,681",330,463,71%,,,,,
1919,37119,North Carolina,Mecklenburg,"86,689",130,550,24%,,,,,
1920,37121,North Carolina,Mitchell,"97,968",147,222,66%,,,,,
1921,37123,North Carolina,Montgomery,"244,349",367,501,73%,,,,,
1922,37125,North Carolina,Moore,"323,653",485,706,69%,,,,,
1923,37127,North Carolina,Nash,"184,275",276,543,51%,,,,,
1924,37129,North Carolina,New Hanover,"36,035",54,328,16%,,,,,
1925,37131,North Carolina,Northampton,"237,858",357,550,65%,,,,,
1926,37133,North Carolina,Onslow,"356,833",535,908,59%,,,,,
1927,37135,North Carolina,Orange,"137,308",206,401,51%,,,,,
1928,37137,North Carolina,Pamlico,"148,451",223,566,39%,,,,,
1929,37139,North Carolina,Pasquotank,"27,068",41,289,14%,,,,,
1930,37141,North Carolina,Pender,"431,357",647,933,69%,,,,,
1931,37143,North Carolina,Perquimans,"71,322",107,329,33%,,,,,
1932,37145,North Carolina,Person,"139,044",209,404,52%,,,,,
1933,37147,North Carolina,Pitt,"162,341",244,655,37%,,,,,
1934,37149,North Carolina,Polk,"103,203",155,239,65%,,,,,
1935,37151,North Carolina,Randolph,"296,370",445,790,56%,,,,,
1936,37153,North Carolina,Richmond,"249,739",375,480,78%,,,,,
1937,37155,North Carolina,Robeson,"336,536",505,951,53%,,,,,
1938,40053,Oklahoma,Grant,-1,0,1004,0%,,,,,
1939,40055,Oklahoma,Greer,-1,0,644,0%,,,,,
1940,40057,Oklahoma,Harmon,-1,0,539,0%,,,,,
1941,40059,Oklahoma,Harper,-1,0,1041,0%,,,,,
1942,47121,Tennessee,Meigs,-1,0,217,0%,,,,,
1943,47123,Tennessee,Monroe,-1,0,653,0%,,,,,
1944,47125,Tennessee,Montgomery,-1,0,544,0%,,,,,
1945,47127,Tennessee,Moore,-1,0,130,0%,,,,,
1946,47129,Tennessee,Morgan,-1,0,522,0%,,,,,
1947,47131,Tennessee,Obion,-1,0,555,0%,,,,,
1948,47133,Tennessee,Overton,-1,0,435,0%,,,,,
1949,47135,Tennessee,Perry,-1,0,423,0%,,,,,
1950,47137,Tennessee,Pickett,-1,0,175,0%,,,,,
1951,47139,Tennessee,Polk,-1,0,442,0%,,,,,
1952,47141,Tennessee,Putnam,-1,0,402,0%,,,,,
1953,47143,Tennessee,Rhea,-1,0,336,0%,,,,,
1954,47145,Tennessee,Roane,-1,0,395,0%,,,,,
1955,47147,Tennessee,Robertson,-1,0,477,0%,,,,,
1956,47149,Tennessee,Rutherford,-1,0,624,0%,,,,,
1957,47151,Tennessee,Scott,-1,0,533,0%,,,,,
1958,47153,Tennessee,Sequatchie,-1,0,266,0%,,,,,
1959,47155,Tennessee,Sevier,-1,0,598,0%,,,,,
1960,47157,Tennessee,Shelby,-1,0,784,0%,,,,,
1961,47159,Tennessee,Smith,-1,0,325,0%,,,,,
1962,47161,Tennessee,Stewart,-1,0,493,0%,,,,,
1963,47163,Tennessee,Sullivan,-1,0,430,0%,,,,,
1964,47165,Tennessee,Sumner,-1,0,543,0%,,,,,
1965,47167,Tennessee,Tipton,-1,0,475,0%,,,,,
1966,39023,Ohio,Clark,"41,956",63,404,16%,,,,,
1967,39025,Ohio,Clermont,"110,591",166,458,36%,,,,,
1968,39027,Ohio,Clinton,"27,793",42,412,10%,,,,,
1969,39029,Ohio,Columbiana,"147,904",222,535,41%,,,,,
1970,39031,Ohio,Coshocton,"197,098",296,568,52%,,,,,
1971,39033,Ohio,Crawford,"12,963",19,403,5%,,,,,
1972,39035,Ohio,Cuyahoga,"66,279",99,1246,8%,,,,,
1973,45041,South Carolina,Florence,"338,394",508,803,63%,,,,,
1974,45043,South Carolina,Georgetown,"416,817",625,1035,60%,,,,,
1975,45045,South Carolina,Greenville,"215,066",323,797,40%,,,,,
1976,45047,South Carolina,Greenwood,"212,084",318,463,69%,,,,,
1977,45049,South Carolina,Hampton,"246,845",370,563,66%,,,,,
1978,45051,South Carolina,Horry,"468,514",703,1255,56%,,,,,
1979,45053,South Carolina,Jasper,"314,251",471,686,69%,,,,,
1980,45055,South Carolina,Kershaw,"338,966",508,740,69%,,,,,
1981,45057,South Carolina,Lancaster,"266,882",400,555,72%,,,,,
1982,45059,South Carolina,Laurens,"333,591",500,722,69%,,,,,
1983,45061,South Carolina,Lee,"122,038",183,411,45%,,,,,
1984,45063,South Carolina,Lexington,"251,237",377,759,50%,,,,,
1985,45065,South Carolina,McCormick,"198,523",298,394,76%,,,,,
1986,46077,South Dakota,Kingsbury,"1,578",2,864,0%,,,,,
1987,46079,South Dakota,Lake,"7,465",11,575,2%,,,,,
1988,46081,South Dakota,Lawrence,"343,172",515,800,64%,,,,,
1989,46083,South Dakota,Lincoln,"6,630",10,579,2%,,,,,
1990,46085,South Dakota,Lyman,"4,802",7,1707,0%,,,,,
1991,46087,South Dakota,McCook,-1,0,577,0%,,,,,
1992,46089,South Dakota,McPherson,"2,975",4,1152,0%,,,,,
1993,46091,South Dakota,Marshall,"7,465",11,886,1%,,,,,
1994,46093,South Dakota,Meade,"84,242",126,3483,4%,,,,,
1995,46095,South Dakota,Mellette,"20,626",31,1310,2%,,,,,
1996,40005,Oklahoma,Atoka,-1,0,990,0%,,,,,
1997,40007,Oklahoma,Beaver,-1,0,1818,0%,,,,,
1998,40009,Oklahoma,Beckham,-1,0,904,0%,,,,,
1999,40011,Oklahoma,Blaine,-1,0,939,0%,,,,,
2000,40013,Oklahoma,Bryan,-1,0,943,0%,,,,,
2001,40015,Oklahoma,Caddo,-1,0,1290,0%,,,,,
2002,40017,Oklahoma,Canadian,-1,0,905,0%,,,,,
2003,40019,Oklahoma,Carter,-1,0,834,0%,,,,,
2004,40021,Oklahoma,Cherokee,-1,0,776,0%,,,,,
2005,40023,Oklahoma,Choctaw,-1,0,801,0%,,,,,
2006,40025,Oklahoma,Cimarron,-1,0,1841,0%,,,,,
2007,40027,Oklahoma,Cleveland,-1,0,558,0%,,,,,
2008,47033,Tennessee,Crockett,-1,0,265,0%,,,,,
2009,47035,Tennessee,Cumberland,-1,0,685,0%,,,,,
2010,47037,Tennessee,Davidson,-1,0,526,0%,,,,,
2011,47039,Tennessee,Decatur,-1,0,345,0%,,,,,
2012,47041,Tennessee,DeKalb,-1,0,329,0%,,,,,
2013,47043,Tennessee,Dickson,-1,0,491,0%,,,,,
2014,47045,Tennessee,Dyer,-1,0,527,0%,,,,,
2015,47047,Tennessee,Fayette,-1,0,706,0%,,,,,
2016,47049,Tennessee,Fentress,-1,0,499,0%,,,,,
2017,47051,Tennessee,Franklin,-1,0,574,0%,,,,,
2018,47053,Tennessee,Gibson,-1,0,604,0%,,,,,
2019,47055,Tennessee,Giles,-1,0,611,0%,,,,,
2020,47057,Tennessee,Grainger,-1,0,302,0%,,,,,
2021,47059,Tennessee,Greene,-1,0,624,0%,,,,,
2022,47061,Tennessee,Grundy,-1,0,361,0%,,,,,
2023,47063,Tennessee,Hamblen,-1,0,176,0%,,,,,
2024,47169,Tennessee,Trousdale,-1,0,117,0%,,,,,
2025,47171,Tennessee,Unicoi,-1,0,186,0%,,,,,
2026,47173,Tennessee,Union,-1,0,247,0%,,,,,
2027,47175,Tennessee,Van Buren,-1,0,275,0%,,,,,
2028,47177,Tennessee,Warren,-1,0,434,0%,,,,,
2029,47179,Tennessee,Washington,-1,0,330,0%,,,,,
2030,47181,Tennessee,Wayne,-1,0,736,0%,,,,,
2031,47183,Tennessee,Weakley,-1,0,582,0%,,,,,
2032,47185,Tennessee,White,-1,0,380,0%,,,,,
2033,47187,Tennessee,Williamson,-1,0,584,0%,,,,,
2034,47189,Tennessee,Wilson,-1,0,583,0%,,,,,
2035,48001,Texas,Anderson,"431,159",647,1078,60%,,,,,
2036,48003,Texas,Andrews,-1,0,1501,0%,,,,,
2037,48005,Texas,Angelina,"393,868",591,865,68%,,,,,
2038,48007,Texas,Aransas,-1,0,528,0%,,,,,
2039,48357,Texas,Ochiltree,-1,0,918,0%,,,,,
2040,48359,Texas,Oldham,-1,0,1502,0%,,,,,
2041,48361,Texas,Orange,"117,868",177,380,47%,,,,,
2042,45067,South Carolina,Marion,"222,371",334,494,68%,,,,,
2043,45069,South Carolina,Marlboro,"227,272",341,485,70%,,,,,
2044,45071,South Carolina,Newberry,"345,786",519,647,80%,,,,,
2045,45073,South Carolina,Oconee,"251,354",377,674,56%,,,,,
2046,45075,South Carolina,Orangeburg,"440,142",660,1128,59%,,,,,
2047,45077,South Carolina,Pickens,"228,384",343,512,67%,,,,,
2048,45079,South Carolina,Richland,"305,082",458,772,59%,,,,,
2049,45081,South Carolina,Saluda,"208,593",313,461,68%,,,,,
2050,45083,South Carolina,Spartanburg,"216,728",325,819,40%,,,,,
2051,45085,South Carolina,Sumter,"275,647",413,682,61%,,,,,
2052,45087,South Carolina,Union,"258,180",387,516,75%,,,,,
2053,45089,South Carolina,Williamsburg,"407,098",611,937,65%,,,,,
2054,45091,South Carolina,York,"260,125",390,696,56%,,,,,
2055,46003,South Dakota,Aurora,-1,0,713,0%,,,,,
2056,46005,South Dakota,Beadle,"1,008",2,1265,0%,,,,,
2057,48145,Texas,Falls,-1,0,774,0%,,,,,
2058,48147,Texas,Fannin,-1,0,899,0%,,,,,
2059,48149,Texas,Fayette,-1,0,960,0%,,,,,
2060,48253,Texas,Jones,-1,0,937,0%,,,,,
2061,48255,Texas,Karnes,-1,0,754,0%,,,,,
2062,48257,Texas,Kaufman,-1,0,807,0%,,,,,
2063,48259,Texas,Kendall,-1,0,663,0%,,,,,
2064,48261,Texas,Kenedy,-1,0,1946,0%,,,,,
2065,48263,Texas,Kent,-1,0,903,0%,,,,,
2066,48265,Texas,Kerr,-1,0,1108,0%,,,,,
2067,48267,Texas,Kimble,-1,0,1251,0%,,,,,
2068,48269,Texas,King,-1,0,913,0%,,,,,
2069,48271,Texas,Kinney,-1,0,1365,0%,,,,,
2070,48273,Texas,Kleberg,-1,0,1091,0%,,,,,
2071,47065,Tennessee,Hamilton,-1,0,576,0%,,,,,
2072,47067,Tennessee,Hancock,-1,0,224,0%,,,,,
2073,47069,Tennessee,Hardeman,-1,0,670,0%,,,,,
2074,47071,Tennessee,Hardin,-1,0,596,0%,,,,,
2075,47073,Tennessee,Hawkins,-1,0,500,0%,,,,,
2076,47075,Tennessee,Haywood,-1,0,534,0%,,,,,
2077,47077,Tennessee,Henderson,-1,0,526,0%,,,,,
2078,47079,Tennessee,Henry,-1,0,593,0%,,,,,
2079,47081,Tennessee,Hickman,-1,0,613,0%,,,,,
2080,47083,Tennessee,Houston,-1,0,207,0%,,,,,
2081,47085,Tennessee,Humphreys,-1,0,557,0%,,,,,
2082,47087,Tennessee,Jackson,-1,0,320,0%,,,,,
2083,47089,Tennessee,Jefferson,-1,0,314,0%,,,,,
2084,47091,Tennessee,Johnson,-1,0,303,0%,,,,,
2085,47093,Tennessee,Knox,-1,0,526,0%,,,,,
2086,47095,Tennessee,Lake,-1,0,194,0%,,,,,
2087,47097,Tennessee,Lauderdale,-1,0,507,0%,,,,,
2088,47099,Tennessee,Lawrence,-1,0,618,0%,,,,,
2089,47101,Tennessee,Lewis,-1,0,283,0%,,,,,
2090,47103,Tennessee,Lincoln,-1,0,571,0%,,,,,
2091,47105,Tennessee,Loudon,-1,0,247,0%,,,,,
2092,47107,Tennessee,McMinn,-1,0,432,0%,,,,,
2093,47109,Tennessee,McNairy,-1,0,561,0%,,,,,
2094,47111,Tennessee,Macon,-1,0,307,0%,,,,,
2095,47113,Tennessee,Madison,-1,0,559,0%,,,,,
2096,47115,Tennessee,Marion,-1,0,514,0%,,,,,
2097,47117,Tennessee,Marshall,-1,0,376,0%,,,,,
2098,47119,Tennessee,Maury,-1,0,616,0%,,,,,
2099,48363,Texas,Palo Pinto,-1,0,986,0%,,,,,
2100,48365,Texas,Panola,"388,749",583,821,71%,,,,,
2101,48367,Texas,Parker,-1,0,910,0%,,,,,
2102,48369,Texas,Parmer,-1,0,885,0%,,,,,
2103,48371,Texas,Pecos,-1,0,4765,0%,,,,,
2104,48373,Texas,Polk,"581,161",872,1110,79%,,,,,
2105,48375,Texas,Potter,-1,0,922,0%,,,,,
2106,37189,North Carolina,Watauga,"118,827",178,313,57%,,,,,
2107,37191,North Carolina,Wayne,"163,773",246,557,44%,,,,,
2108,37193,North Carolina,Wilkes,"341,955",513,760,67%,,,,,
2109,37195,North Carolina,Wilson,"83,221",125,374,33%,,,,,
2110,37197,North Carolina,Yadkin,"82,072",123,338,36%,,,,,
2111,37199,North Carolina,Yancey,"156,407",235,313,75%,,,,,
2112,38001,North Dakota,Adams,-1,0,989,0%,,,,,
2113,48151,Texas,Fisher,-1,0,902,0%,,,,,
2114,48153,Texas,Floyd,-1,0,993,0%,,,,,
2115,48155,Texas,Foard,-1,0,708,0%,,,,,
2116,48157,Texas,Fort Bend,-1,0,886,0%,,,,,
2117,48159,Texas,Franklin,"80,549",121,295,41%,,,,,
2118,48161,Texas,Freestone,-1,0,892,0%,,,,,
2119,48163,Texas,Frio,-1,0,1134,0%,,,,,
2120,50005,Vermont,Caledonia,"313,646",470,658,71%,,,,,
2121,50007,Vermont,Chittenden,"206,547",310,620,50%,,,,,
2122,50009,Vermont,Essex,"402,374",604,674,90%,,,,,
2123,50011,Vermont,Franklin,"258,496",388,693,56%,,,,,
2124,50013,Vermont,Grand Isle,"19,231",29,195,15%,,,,,
2125,50015,Vermont,Lamoille,"262,736",394,463,85%,,,,,
2126,50017,Vermont,Orange,"328,740",493,692,71%,,,,,
2127,50019,Vermont,Orleans,"340,050",510,720,71%,,,,,
2128,50021,Vermont,Rutland,"443,817",666,944,71%,,,,,
2129,50023,Vermont,Washington,"331,588",497,696,71%,,,,,
2130,50025,Vermont,Windham,"452,975",679,798,85%,,,,,
2131,50027,Vermont,Windsor,"488,685",733,976,75%,,,,,
2132,36035,New York,Fulton,"287,764",432,533,81%,,,,,
2133,36037,New York,Genesee,"110,716",166,495,34%,,,,,
2134,36039,New York,Greene,"351,906",528,658,80%,,,,,
2135,36041,New York,Hamilton,"1,079,717","1,620",1808,90%,,,,,
2136,36043,New York,Herkimer,"746,393","1,120",1458,77%,,,,,
2137,36045,New York,Jefferson,"402,567",604,1857,33%,,,,,
2138,36047,New York,Kings,-1,0,97,0%,,,,,
